contract_number,status_date,contract_status,delinquency_bucket,outstanding_balance
CTR000143,2023-12-01,ACTIVE,CURRENT,47007.13
CTR000143,2024-01-01,ACTIVE,CURRENT,46103.15
CTR000143,2024-02-01,ACTIVE,CURRENT,45199.17
CTR000143,2024-03-01,ACTIVE,CURRENT,44295.18
CTR000143,2024-04-01,ACTIVE,CURRENT,43391.2
CTR000143,2024-05-01,ACTIVE,CURRENT,42487.22
CTR000143,2024-06-01,ACTIVE,CURRENT,41583.23
CTR000143,2024-07-01,ACTIVE,CURRENT,40679.25
CTR000143,2024-08-01,ACTIVE,CURRENT,39775.27
CTR000143,2024-09-01,ACTIVE,CURRENT,38871.28
CTR000143,2024-10-01,ACTIVE,CURRENT,37967.3
CTR000143,2024-11-01,ACTIVE,CURRENT,37063.32
CTR000143,2024-12-01,ACTIVE,CURRENT,36159.33
CTR000143,2025-01-01,ACTIVE,CURRENT,35255.35
CTR000143,2025-02-01,ACTIVE,CURRENT,34351.37
CTR000143,2025-03-01,ACTIVE,CURRENT,33447.38
CTR000145,2024-08-23,ACTIVE,CURRENT,33658.0
CTR000145,2024-09-01,ACTIVE,CURRENT,32723.06
CTR000145,2024-10-01,ACTIVE,CURRENT,31788.11
CTR000145,2024-11-01,ACTIVE,CURRENT,30853.17
CTR000145,2024-12-01,ACTIVE,CURRENT,29918.22
CTR000145,2025-01-01,ACTIVE,CURRENT,28983.28
CTR000145,2025-02-01,ACTIVE,CURRENT,28048.33
CTR000145,2025-03-01,ACTIVE,CURRENT,27113.39
CTR000145,2025-04-01,ACTIVE,CURRENT,26178.44
CTR000145,2025-05-01,ACTIVE,CURRENT,25243.5
CTR000145,2025-06-01,ACTIVE,CURRENT,24308.56
CTR000145,2025-07-01,ACTIVE,CURRENT,23373.61
CTR000145,2025-08-01,ACTIVE,CURRENT,22438.67
CTR000145,2025-09-01,ACTIVE,CURRENT,21503.72
CTR000145,2025-10-01,ACTIVE,CURRENT,20568.78
CTR000145,2025-11-01,ACTIVE,CURRENT,19633.83
CTR000145,2025-12-01,ACTIVE,CURRENT,18698.89
CTR000145,2026-01-01,ACTIVE,CURRENT,17763.94
CTR000145,2026-02-01,ACTIVE,CURRENT,16829.0
CTR000145,2026-03-01,ACTIVE,CURRENT,15894.06
CTR000145,2026-04-01,ACTIVE,CURRENT,14959.11
CTR000145,2026-05-01,ACTIVE,CURRENT,14024.17
CTR000146,2023-11-15,ACTIVE,CURRENT,31436.0
CTR000146,2023-12-01,ACTIVE,CURRENT,30562.78
CTR000146,2024-01-01,ACTIVE,CURRENT,29689.56
CTR000146,2024-02-01,ACTIVE,CURRENT,28816.33
CTR000146,2024-03-01,DELINQUENT,31-60,27943.11
CTR000146,2024-04-01,ACTIVE,CURRENT,27069.89
CTR000146,2024-05-01,ACTIVE,CURRENT,26196.67
CTR000146,2024-06-01,ACTIVE,CURRENT,25323.44
CTR000146,2024-07-01,ACTIVE,CURRENT,24450.22
CTR000146,2024-08-01,ACTIVE,CURRENT,23577.0
CTR000146,2024-09-01,ACTIVE,CURRENT,22703.78
CTR000146,2024-10-01,ACTIVE,CURRENT,21830.56
CTR000146,2024-11-01,ACTIVE,CURRENT,20957.33
CTR000146,2024-12-01,ACTIVE,CURRENT,20084.11
CTR000146,2025-01-01,ACTIVE,CURRENT,19210.89
CTR000146,2025-02-01,ACTIVE,CURRENT,18337.67
CTR000146,2025-03-01,ACTIVE,CURRENT,17464.44
CTR000146,2025-04-01,ACTIVE,CURRENT,16591.22
CTR000146,2025-05-01,ACTIVE,CURRENT,15718.0
CTR000146,2025-06-01,ACTIVE,CURRENT,14844.78
CTR000146,2025-07-01,ACTIVE,CURRENT,13971.56
CTR000146,2025-08-01,ACTIVE,CURRENT,13098.33
CTR000146,2025-09-01,ACTIVE,CURRENT,12225.11
CTR000146,2025-10-01,ACTIVE,CURRENT,11351.89
CTR000147,2023-08-05,ACTIVE,CURRENT,15386.0
CTR000147,2023-09-01,ACTIVE,CURRENT,15172.31
CTR000147,2023-10-01,ACTIVE,CURRENT,14958.61
CTR000147,2023-11-01,ACTIVE,CURRENT,14744.92
CTR000147,2023-12-01,ACTIVE,CURRENT,14531.22
CTR000147,2024-01-01,ACTIVE,CURRENT,14317.53
CTR000147,2024-02-01,ACTIVE,CURRENT,14103.83
CTR000147,2024-03-01,ACTIVE,CURRENT,13890.14
CTR000147,2024-04-01,ACTIVE,CURRENT,13676.44
CTR000147,2024-05-01,ACTIVE,CURRENT,13462.75
CTR000147,2024-06-01,ACTIVE,CURRENT,13249.06
CTR000147,2024-07-01,ACTIVE,CURRENT,13035.36
CTR000147,2024-08-01,ACTIVE,CURRENT,12821.67
CTR000147,2024-09-01,ACTIVE,CURRENT,12607.97
CTR000147,2024-10-01,ACTIVE,CURRENT,12394.28
CTR000147,2024-11-01,ACTIVE,CURRENT,12180.58
CTR000147,2024-12-01,DELINQUENT,1-30,11966.89
CTR000147,2025-01-01,ACTIVE,CURRENT,11753.19
CTR000147,2025-02-01,ACTIVE,CURRENT,11539.5
CTR000147,2025-03-01,ACTIVE,CURRENT,11325.81
CTR000147,2025-04-01,ACTIVE,CURRENT,11112.11
CTR000147,2025-05-01,ACTIVE,CURRENT,10898.42
CTR000147,2025-06-01,ACTIVE,CURRENT,10684.72
CTR000147,2025-07-01,ACTIVE,CURRENT,10471.03
CTR000148,2025-10-09,ACTIVE,CURRENT,37619.0
CTR000148,2025-11-01,ACTIVE,CURRENT,36574.03
CTR000148,2025-12-01,ACTIVE,CURRENT,35529.06
CTR000148,2026-01-01,ACTIVE,CURRENT,34484.08
CTR000148,2026-02-01,ACTIVE,CURRENT,33439.11
CTR000148,2026-03-01,ACTIVE,CURRENT,32394.14
CTR000148,2026-04-01,ACTIVE,CURRENT,31349.17
CTR000148,2026-05-01,ACTIVE,CURRENT,30304.19
CTR000149,2023-11-06,ACTIVE,CURRENT,41894.0
CTR000149,2023-12-01,ACTIVE,CURRENT,41021.21
CTR000149,2024-01-01,ACTIVE,CURRENT,40148.42
CTR000149,2024-02-01,ACTIVE,CURRENT,39275.63
CTR000149,2024-03-01,ACTIVE,CURRENT,38402.83
CTR000149,2024-04-01,ACTIVE,CURRENT,37530.04
CTR000149,2024-05-01,ACTIVE,CURRENT,36657.25
CTR000149,2024-06-01,DELINQUENT,1-30,35784.46
CTR000149,2024-07-01,ACTIVE,CURRENT,34911.67
CTR000149,2024-08-01,ACTIVE,CURRENT,34038.88
CTR000149,2024-09-01,ACTIVE,CURRENT,33166.08
CTR000149,2024-10-01,ACTIVE,CURRENT,32293.29
CTR000149,2024-11-01,ACTIVE,CURRENT,31420.5
CTR000149,2024-12-01,ACTIVE,CURRENT,30547.71
CTR000149,2025-01-01,DELINQUENT,31-60,29674.92
CTR000149,2025-02-01,ACTIVE,CURRENT,28802.13
CTR000149,2025-03-01,ACTIVE,CURRENT,27929.33
CTR000149,2025-04-01,ACTIVE,CURRENT,27056.54
CTR000149,2025-05-01,ACTIVE,CURRENT,26183.75
CTR000149,2025-06-01,ACTIVE,CURRENT,25310.96
CTR000149,2025-07-01,ACTIVE,CURRENT,24438.17
CTR000149,2025-08-01,ACTIVE,CURRENT,23565.38
CTR000149,2025-09-01,ACTIVE,CURRENT,22692.58
CTR000149,2025-10-01,ACTIVE,CURRENT,21819.79
CTR000150,2024-11-30,ACTIVE,CURRENT,41141.0
CTR000150,2024-12-01,ACTIVE,CURRENT,40569.6
CTR000150,2025-01-01,ACTIVE,CURRENT,39998.19
CTR000150,2025-02-01,ACTIVE,CURRENT,39426.79
CTR000150,2025-03-01,ACTIVE,CURRENT,38855.39
CTR000150,2025-04-01,ACTIVE,CURRENT,38283.99
CTR000150,2025-05-01,ACTIVE,CURRENT,37712.58
CTR000150,2025-06-01,ACTIVE,CURRENT,37141.18
CTR000150,2025-07-01,ACTIVE,CURRENT,36569.78
CTR000150,2025-08-01,ACTIVE,CURRENT,35998.37
CTR000150,2025-09-01,ACTIVE,CURRENT,35426.97
CTR000150,2025-10-01,ACTIVE,CURRENT,34855.57
CTR000150,2025-11-01,ACTIVE,CURRENT,34284.17
CTR000150,2025-12-01,ACTIVE,CURRENT,33712.76
CTR000150,2026-01-01,ACTIVE,CURRENT,33141.36
CTR000150,2026-02-01,ACTIVE,CURRENT,32569.96
CTR000150,2026-03-01,DELINQUENT,1-30,31998.56
CTR000150,2026-04-01,ACTIVE,CURRENT,31427.15
CTR000150,2026-05-01,ACTIVE,CURRENT,30855.75
CTR000151,2023-08-23,ACTIVE,CURRENT,44643.0
CTR000151,2023-09-01,ACTIVE,CURRENT,43402.92
CTR000151,2023-10-01,ACTIVE,CURRENT,42162.83
CTR000151,2023-11-01,ACTIVE,CURRENT,40922.75
CTR000151,2023-12-01,ACTIVE,CURRENT,39682.67
CTR000151,2024-01-01,ACTIVE,CURRENT,38442.58
CTR000151,2024-02-01,ACTIVE,CURRENT,37202.5
CTR000151,2024-03-01,ACTIVE,CURRENT,35962.42
CTR000151,2024-04-01,ACTIVE,CURRENT,34722.33
CTR000151,2024-05-01,ACTIVE,CURRENT,33482.25
CTR000151,2024-06-01,ACTIVE,CURRENT,32242.17
CTR000151,2024-07-01,ACTIVE,CURRENT,31002.08
CTR000151,2024-08-01,DELINQUENT,1-30,29762.0
CTR000151,2024-09-01,ACTIVE,CURRENT,28521.92
CTR000151,2024-10-01,ACTIVE,CURRENT,27281.83
CTR000151,2024-11-01,ACTIVE,CURRENT,26041.75
CTR000151,2024-12-01,ACTIVE,CURRENT,24801.67
CTR000151,2025-01-01,ACTIVE,CURRENT,23561.58
CTR000151,2025-02-01,ACTIVE,CURRENT,22321.5
CTR000151,2025-03-01,ACTIVE,CURRENT,21081.42
CTR000151,2025-04-01,ACTIVE,CURRENT,19841.33
CTR000151,2025-05-01,ACTIVE,CURRENT,18601.25
CTR000151,2025-06-01,ACTIVE,CURRENT,17361.17
CTR000151,2025-07-01,ACTIVE,CURRENT,16121.08
CTR000152,2023-02-26,ACTIVE,CURRENT,71508.0
CTR000152,2023-03-01,ACTIVE,CURRENT,70514.83
CTR000152,2023-04-01,ACTIVE,CURRENT,69521.67
CTR000152,2023-05-01,ACTIVE,CURRENT,68528.5
CTR000152,2023-06-01,ACTIVE,CURRENT,67535.33
CTR000152,2023-07-01,ACTIVE,CURRENT,66542.17
CTR000152,2023-08-01,ACTIVE,CURRENT,65549.0
CTR000152,2023-09-01,DELINQUENT,31-60,64555.83
CTR000152,2023-10-01,ACTIVE,CURRENT,63562.67
CTR000152,2023-11-01,ACTIVE,CURRENT,62569.5
CTR000152,2023-12-01,ACTIVE,CURRENT,61576.33
CTR000152,2024-01-01,ACTIVE,CURRENT,60583.17
CTR000152,2024-02-01,ACTIVE,CURRENT,59590.0
CTR000152,2024-03-01,ACTIVE,CURRENT,58596.83
CTR000152,2024-04-01,ACTIVE,CURRENT,57603.67
CTR000152,2024-05-01,ACTIVE,CURRENT,56610.5
CTR000152,2024-06-01,ACTIVE,CURRENT,55617.33
CTR000152,2024-07-01,ACTIVE,CURRENT,54624.17
CTR000152,2024-08-01,ACTIVE,CURRENT,53631.0
CTR000152,2024-09-01,ACTIVE,CURRENT,52637.83
CTR000152,2024-10-01,ACTIVE,CURRENT,51644.67
CTR000152,2024-11-01,ACTIVE,CURRENT,50651.5
CTR000152,2024-12-01,ACTIVE,CURRENT,49658.33
CTR000152,2025-01-01,ACTIVE,CURRENT,48665.17
CTR000153,2024-09-01,ACTIVE,CURRENT,67581.0
CTR000153,2024-10-01,ACTIVE,CURRENT,66642.38
CTR000153,2024-11-01,ACTIVE,CURRENT,65703.75
CTR000153,2024-12-01,ACTIVE,CURRENT,64765.12
CTR000153,2025-01-01,ACTIVE,CURRENT,63826.5
CTR000153,2025-02-01,ACTIVE,CURRENT,62887.88
CTR000153,2025-03-01,ACTIVE,CURRENT,61949.25
CTR000153,2025-04-01,ACTIVE,CURRENT,61010.62
CTR000153,2025-05-01,ACTIVE,CURRENT,60072.0
CTR000153,2025-06-01,ACTIVE,CURRENT,59133.38
CTR000153,2025-07-01,ACTIVE,CURRENT,58194.75
CTR000153,2025-08-01,DELINQUENT,61-90,57256.12
CTR000153,2025-09-01,ACTIVE,CURRENT,56317.5
CTR000153,2025-10-01,ACTIVE,CURRENT,55378.88
CTR000153,2025-11-01,ACTIVE,CURRENT,54440.25
CTR000153,2025-12-01,ACTIVE,CURRENT,53501.62
CTR000153,2026-01-01,ACTIVE,CURRENT,52563.0
CTR000153,2026-02-01,DELINQUENT,1-30,51624.38
CTR000153,2026-03-01,ACTIVE,CURRENT,50685.75
CTR000153,2026-04-01,ACTIVE,CURRENT,49747.12
CTR000153,2026-05-01,ACTIVE,CURRENT,48808.5
CTR000154,2025-02-27,ACTIVE,CURRENT,46252.0
CTR000154,2025-03-01,ACTIVE,CURRENT,45288.42
CTR000154,2025-04-01,ACTIVE,CURRENT,44324.83
CTR000154,2025-05-01,DELINQUENT,61-90,43361.25
CTR000154,2025-06-01,ACTIVE,CURRENT,42397.67
CTR000154,2025-07-01,ACTIVE,CURRENT,41434.08
CTR000154,2025-08-01,DELINQUENT,31-60,40470.5
CTR000154,2025-09-01,DELINQUENT,31-60,39506.92
CTR000154,2025-10-01,ACTIVE,CURRENT,38543.33
CTR000154,2025-11-01,ACTIVE,CURRENT,37579.75
CTR000154,2025-12-01,ACTIVE,CURRENT,36616.17
CTR000154,2026-01-01,ACTIVE,CURRENT,35652.58
CTR000154,2026-02-01,ACTIVE,CURRENT,34689.0
CTR000154,2026-03-01,ACTIVE,CURRENT,33725.42
CTR000154,2026-04-01,ACTIVE,CURRENT,32761.83
CTR000154,2026-05-01,ACTIVE,CURRENT,31798.25
CTR000155,2025-04-29,ACTIVE,CURRENT,23673.0
CTR000155,2025-05-01,ACTIVE,CURRENT,23015.42
CTR000155,2025-06-01,ACTIVE,CURRENT,22357.83
CTR000155,2025-07-01,ACTIVE,CURRENT,21700.25
CTR000155,2025-08-01,ACTIVE,CURRENT,21042.67
CTR000155,2025-09-01,ACTIVE,CURRENT,20385.08
CTR000155,2025-10-01,DELINQUENT,1-30,19727.5
CTR000155,2025-11-01,ACTIVE,CURRENT,19069.92
CTR000155,2025-12-01,ACTIVE,CURRENT,18412.33
CTR000155,2026-01-01,ACTIVE,CURRENT,17754.75
CTR000155,2026-02-01,ACTIVE,CURRENT,17097.17
CTR000155,2026-03-01,ACTIVE,CURRENT,16439.58
CTR000155,2026-04-01,ACTIVE,CURRENT,15782.0
CTR000155,2026-05-01,ACTIVE,CURRENT,15124.42
CTR000156,2023-06-09,ACTIVE,CURRENT,19257.0
CTR000156,2023-07-01,DELINQUENT,31-60,18855.81
CTR000156,2023-08-01,ACTIVE,CURRENT,18454.62
CTR000156,2023-09-01,ACTIVE,CURRENT,18053.44
CTR000156,2023-10-01,ACTIVE,CURRENT,17652.25
CTR000156,2023-11-01,ACTIVE,CURRENT,17251.06
CTR000156,2023-12-01,ACTIVE,CURRENT,16849.88
CTR000156,2024-01-01,ACTIVE,CURRENT,16448.69
CTR000156,2024-02-01,ACTIVE,CURRENT,16047.5
CTR000156,2024-03-01,ACTIVE,CURRENT,15646.31
CTR000156,2024-04-01,ACTIVE,CURRENT,15245.12
CTR000156,2024-05-01,ACTIVE,CURRENT,14843.94
CTR000156,2024-06-01,ACTIVE,CURRENT,14442.75
CTR000156,2024-07-01,ACTIVE,CURRENT,14041.56
CTR000156,2024-08-01,ACTIVE,CURRENT,13640.38
CTR000156,2024-09-01,ACTIVE,CURRENT,13239.19
CTR000156,2024-10-01,ACTIVE,CURRENT,12838.0
CTR000156,2024-11-01,ACTIVE,CURRENT,12436.81
CTR000156,2024-12-01,DELINQUENT,31-60,12035.62
CTR000156,2025-01-01,DELINQUENT,1-30,11634.44
CTR000156,2025-02-01,DELINQUENT,31-60,11233.25
CTR000156,2025-03-01,ACTIVE,CURRENT,10832.06
CTR000156,2025-04-01,ACTIVE,CURRENT,10430.88
CTR000156,2025-05-01,ACTIVE,CURRENT,10029.69
CTR000157,2025-08-21,ACTIVE,CURRENT,59312.0
CTR000157,2025-09-01,ACTIVE,CURRENT,58323.47
CTR000157,2025-10-01,ACTIVE,CURRENT,57334.93
CTR000157,2025-11-01,ACTIVE,CURRENT,56346.4
CTR000157,2025-12-01,ACTIVE,CURRENT,55357.87
CTR000157,2026-01-01,ACTIVE,CURRENT,54369.33
CTR000157,2026-02-01,ACTIVE,CURRENT,53380.8
CTR000157,2026-03-01,ACTIVE,CURRENT,52392.27
CTR000157,2026-04-01,ACTIVE,CURRENT,51403.73
CTR000157,2026-05-01,ACTIVE,CURRENT,50415.2
CTR000158,2024-10-24,DELINQUENT,31-60,29923.0
CTR000158,2024-11-01,ACTIVE,CURRENT,29091.81
CTR000158,2024-12-01,ACTIVE,CURRENT,28260.61
CTR000158,2025-01-01,ACTIVE,CURRENT,27429.42
CTR000158,2025-02-01,ACTIVE,CURRENT,26598.22
CTR000158,2025-03-01,ACTIVE,CURRENT,25767.03
CTR000158,2025-04-01,ACTIVE,CURRENT,24935.83
CTR000158,2025-05-01,ACTIVE,CURRENT,24104.64
CTR000158,2025-06-01,DELINQUENT,61-90,23273.44
CTR000158,2025-07-01,ACTIVE,CURRENT,22442.25
CTR000158,2025-08-01,ACTIVE,CURRENT,21611.06
CTR000158,2025-09-01,ACTIVE,CURRENT,20779.86
CTR000158,2025-10-01,ACTIVE,CURRENT,19948.67
CTR000158,2025-11-01,ACTIVE,CURRENT,19117.47
CTR000158,2025-12-01,ACTIVE,CURRENT,18286.28
CTR000158,2026-01-01,ACTIVE,CURRENT,17455.08
CTR000158,2026-02-01,ACTIVE,CURRENT,16623.89
CTR000158,2026-03-01,ACTIVE,CURRENT,15792.69
CTR000158,2026-04-01,ACTIVE,CURRENT,14961.5
CTR000158,2026-05-01,ACTIVE,CURRENT,14130.31
CTR000159,2023-05-19,ACTIVE,CURRENT,37559.0
CTR000159,2023-06-01,ACTIVE,CURRENT,36515.69
CTR000159,2023-07-01,ACTIVE,CURRENT,35472.39
CTR000159,2023-08-01,DELINQUENT,1-30,34429.08
CTR000159,2023-09-01,DELINQUENT,1-30,33385.78
CTR000159,2023-10-01,ACTIVE,CURRENT,32342.47
CTR000159,2023-11-01,ACTIVE,CURRENT,31299.17
CTR000159,2023-12-01,ACTIVE,CURRENT,30255.86
CTR000159,2024-01-01,ACTIVE,CURRENT,29212.56
CTR000159,2024-02-01,ACTIVE,CURRENT,28169.25
CTR000159,2024-03-01,DELINQUENT,1-30,27125.94
CTR000159,2024-04-01,ACTIVE,CURRENT,26082.64
CTR000159,2024-05-01,DELINQUENT,31-60,25039.33
CTR000159,2024-06-01,ACTIVE,CURRENT,23996.03
CTR000159,2024-07-01,ACTIVE,CURRENT,22952.72
CTR000159,2024-08-01,ACTIVE,CURRENT,21909.42
CTR000159,2024-09-01,DELINQUENT,61-90,20866.11
CTR000159,2024-10-01,ACTIVE,CURRENT,19822.81
CTR000159,2024-11-01,ACTIVE,CURRENT,18779.5
CTR000159,2024-12-01,ACTIVE,CURRENT,17736.19
CTR000159,2025-01-01,ACTIVE,CURRENT,16692.89
CTR000159,2025-02-01,ACTIVE,CURRENT,15649.58
CTR000159,2025-03-01,ACTIVE,CURRENT,14606.28
CTR000159,2025-04-01,ACTIVE,CURRENT,13562.97
CTR000160,2025-02-08,ACTIVE,CURRENT,65031.0
CTR000160,2025-03-01,ACTIVE,CURRENT,64127.79
CTR000160,2025-04-01,ACTIVE,CURRENT,63224.58
CTR000160,2025-05-01,ACTIVE,CURRENT,62321.37
CTR000160,2025-06-01,ACTIVE,CURRENT,61418.17
CTR000160,2025-07-01,ACTIVE,CURRENT,60514.96
CTR000160,2025-08-01,ACTIVE,CURRENT,59611.75
CTR000160,2025-09-01,ACTIVE,CURRENT,58708.54
CTR000160,2025-10-01,ACTIVE,CURRENT,57805.33
CTR000160,2025-11-01,ACTIVE,CURRENT,56902.12
CTR000160,2025-12-01,ACTIVE,CURRENT,55998.92
CTR000160,2026-01-01,ACTIVE,CURRENT,55095.71
CTR000160,2026-02-01,ACTIVE,CURRENT,54192.5
CTR000160,2026-03-01,ACTIVE,CURRENT,53289.29
CTR000160,2026-04-01,ACTIVE,CURRENT,52386.08
CTR000160,2026-05-01,ACTIVE,CURRENT,51482.87
CTR000161,2023-10-29,ACTIVE,CURRENT,40268.0
CTR000161,2023-11-01,ACTIVE,CURRENT,39429.08
CTR000161,2023-12-01,ACTIVE,CURRENT,38590.17
CTR000161,2024-01-01,ACTIVE,CURRENT,37751.25
CTR000161,2024-02-01,ACTIVE,CURRENT,36912.33
CTR000161,2024-03-01,ACTIVE,CURRENT,36073.42
CTR000161,2024-04-01,DELINQUENT,61-90,35234.5
CTR000161,2024-05-01,ACTIVE,CURRENT,34395.58
CTR000161,2024-06-01,ACTIVE,CURRENT,33556.67
CTR000161,2024-07-01,ACTIVE,CURRENT,32717.75
CTR000161,2024-08-01,DELINQUENT,61-90,31878.83
CTR000161,2024-09-01,ACTIVE,CURRENT,31039.92
CTR000161,2024-10-01,ACTIVE,CURRENT,30201.0
CTR000161,2024-11-01,ACTIVE,CURRENT,29362.08
CTR000161,2024-12-01,ACTIVE,CURRENT,28523.17
CTR000161,2025-01-01,ACTIVE,CURRENT,27684.25
CTR000161,2025-02-01,ACTIVE,CURRENT,26845.33
CTR000161,2025-03-01,ACTIVE,CURRENT,26006.42
CTR000161,2025-04-01,ACTIVE,CURRENT,25167.5
CTR000161,2025-05-01,DELINQUENT,31-60,24328.58
CTR000161,2025-06-01,ACTIVE,CURRENT,23489.67
CTR000161,2025-07-01,ACTIVE,CURRENT,22650.75
CTR000161,2025-08-01,ACTIVE,CURRENT,21811.83
CTR000161,2025-09-01,ACTIVE,CURRENT,20972.92
CTR000162,2025-09-03,ACTIVE,CURRENT,37106.0
CTR000162,2025-10-01,ACTIVE,CURRENT,36332.96
CTR000162,2025-11-01,ACTIVE,CURRENT,35559.92
CTR000162,2025-12-01,DELINQUENT,61-90,34786.88
CTR000162,2026-01-01,ACTIVE,CURRENT,34013.83
CTR000162,2026-02-01,ACTIVE,CURRENT,33240.79
CTR000162,2026-03-01,ACTIVE,CURRENT,32467.75
CTR000162,2026-04-01,ACTIVE,CURRENT,31694.71
CTR000162,2026-05-01,ACTIVE,CURRENT,30921.67
CTR000163,2023-09-11,ACTIVE,CURRENT,49710.0
CTR000163,2023-10-01,ACTIVE,CURRENT,48881.5
CTR000163,2023-11-01,ACTIVE,CURRENT,48053.0
CTR000163,2023-12-01,ACTIVE,CURRENT,47224.5
CTR000163,2024-01-01,ACTIVE,CURRENT,46396.0
CTR000163,2024-02-01,ACTIVE,CURRENT,45567.5
CTR000163,2024-03-01,DELINQUENT,1-30,44739.0
CTR000163,2024-04-01,ACTIVE,CURRENT,43910.5
CTR000163,2024-05-01,ACTIVE,CURRENT,43082.0
CTR000163,2024-06-01,ACTIVE,CURRENT,42253.5
CTR000163,2024-07-01,ACTIVE,CURRENT,41425.0
CTR000163,2024-08-01,ACTIVE,CURRENT,40596.5
CTR000163,2024-09-01,ACTIVE,CURRENT,39768.0
CTR000163,2024-10-01,ACTIVE,CURRENT,38939.5
CTR000163,2024-11-01,ACTIVE,CURRENT,38111.0
CTR000163,2024-12-01,ACTIVE,CURRENT,37282.5
CTR000163,2025-01-01,ACTIVE,CURRENT,36454.0
CTR000163,2025-02-01,ACTIVE,CURRENT,35625.5
CTR000163,2025-03-01,ACTIVE,CURRENT,34797.0
CTR000163,2025-04-01,ACTIVE,CURRENT,33968.5
CTR000163,2025-05-01,DELINQUENT,31-60,33140.0
CTR000163,2025-06-01,ACTIVE,CURRENT,32311.5
CTR000163,2025-07-01,ACTIVE,CURRENT,31483.0
CTR000163,2025-08-01,ACTIVE,CURRENT,30654.5
CTR000164,2024-08-08,ACTIVE,CURRENT,52828.0
CTR000164,2024-09-01,ACTIVE,CURRENT,51727.42
CTR000164,2024-10-01,DELINQUENT,1-30,50626.83
CTR000164,2024-11-01,ACTIVE,CURRENT,49526.25
CTR000164,2024-12-01,ACTIVE,CURRENT,48425.67
CTR000164,2025-01-01,DELINQUENT,61-90,47325.08
CTR000164,2025-02-01,ACTIVE,CURRENT,46224.5
CTR000164,2025-03-01,ACTIVE,CURRENT,45123.92
CTR000164,2025-04-01,ACTIVE,CURRENT,44023.33
CTR000164,2025-05-01,ACTIVE,CURRENT,42922.75
CTR000164,2025-06-01,ACTIVE,CURRENT,41822.17
CTR000164,2025-07-01,ACTIVE,CURRENT,40721.58
CTR000164,2025-08-01,DELINQUENT,61-90,39621.0
CTR000164,2025-09-01,ACTIVE,CURRENT,38520.42
CTR000164,2025-10-01,ACTIVE,CURRENT,37419.83
CTR000164,2025-11-01,ACTIVE,CURRENT,36319.25
CTR000164,2025-12-01,ACTIVE,CURRENT,35218.67
CTR000164,2026-01-01,ACTIVE,CURRENT,34118.08
CTR000164,2026-02-01,ACTIVE,CURRENT,33017.5
CTR000164,2026-03-01,ACTIVE,CURRENT,31916.92
CTR000164,2026-04-01,ACTIVE,CURRENT,30816.33
CTR000164,2026-05-01,ACTIVE,CURRENT,29715.75
CTR000165,2023-07-01,ACTIVE,CURRENT,45322.0
CTR000165,2023-08-01,ACTIVE,CURRENT,44566.63
CTR000165,2023-09-01,ACTIVE,CURRENT,43811.27
CTR000165,2023-10-01,ACTIVE,CURRENT,43055.9
CTR000165,2023-11-01,ACTIVE,CURRENT,42300.53
CTR000165,2023-12-01,ACTIVE,CURRENT,41545.17
CTR000165,2024-01-01,DELINQUENT,61-90,40789.8
CTR000165,2024-02-01,ACTIVE,CURRENT,40034.43
CTR000165,2024-03-01,ACTIVE,CURRENT,39279.07
CTR000165,2024-04-01,ACTIVE,CURRENT,38523.7
CTR000165,2024-05-01,ACTIVE,CURRENT,37768.33
CTR000165,2024-06-01,ACTIVE,CURRENT,37012.97
CTR000165,2024-07-01,ACTIVE,CURRENT,36257.6
CTR000165,2024-08-01,ACTIVE,CURRENT,35502.23
CTR000165,2024-09-01,ACTIVE,CURRENT,34746.87
CTR000165,2024-10-01,ACTIVE,CURRENT,33991.5
CTR000165,2024-11-01,ACTIVE,CURRENT,33236.13
CTR000165,2024-12-01,DELINQUENT,31-60,32480.77
CTR000165,2025-01-01,ACTIVE,CURRENT,31725.4
CTR000165,2025-02-01,ACTIVE,CURRENT,30970.03
CTR000165,2025-03-01,DELINQUENT,1-30,30214.67
CTR000165,2025-04-01,ACTIVE,CURRENT,29459.3
CTR000165,2025-05-01,ACTIVE,CURRENT,28703.93
CTR000165,2025-06-01,ACTIVE,CURRENT,27948.57
CTR000166,2025-09-27,ACTIVE,CURRENT,66359.0
CTR000166,2025-10-01,ACTIVE,CURRENT,65437.35
CTR000166,2025-11-01,DELINQUENT,1-30,64515.69
CTR000166,2025-12-01,ACTIVE,CURRENT,63594.04
CTR000166,2026-01-01,ACTIVE,CURRENT,62672.39
CTR000166,2026-02-01,ACTIVE,CURRENT,61750.74
CTR000166,2026-03-01,ACTIVE,CURRENT,60829.08
CTR000166,2026-04-01,ACTIVE,CURRENT,59907.43
CTR000166,2026-05-01,ACTIVE,CURRENT,58985.78
CTR000167,2024-09-06,ACTIVE,CURRENT,24441.0
CTR000167,2024-10-01,ACTIVE,CURRENT,24033.65
CTR000167,2024-11-01,ACTIVE,CURRENT,23626.3
CTR000167,2024-12-01,ACTIVE,CURRENT,23218.95
CTR000167,2025-01-01,ACTIVE,CURRENT,22811.6
CTR000167,2025-02-01,ACTIVE,CURRENT,22404.25
CTR000167,2025-03-01,ACTIVE,CURRENT,21996.9
CTR000167,2025-04-01,ACTIVE,CURRENT,21589.55
CTR000167,2025-05-01,ACTIVE,CURRENT,21182.2
