payment_id,contract_number,payment_date,payment_amount,payment_method
PMT0002412,CTR000143,2023-05-03,906.39,ONLINE_BANKING
PMT0002413,CTR000143,2023-06-04,906.39,PRE_AUTHORIZED
PMT0002414,CTR000143,2023-07-01,906.39,PRE_AUTHORIZED
PMT0002415,CTR000143,2023-08-04,906.39,ONLINE_BANKING
PMT0002416,CTR000143,2023-09-05,906.39,CHEQUE
PMT0002417,CTR000143,2023-10-01,906.39,ONLINE_BANKING
PMT0002418,CTR000143,2023-11-04,906.39,CHEQUE
PMT0002419,CTR000143,2023-12-04,906.39,ONLINE_BANKING
PMT0002420,CTR000143,2024-01-01,906.39,CHEQUE
PMT0002421,CTR000143,2024-02-02,906.39,CHEQUE
PMT0002422,CTR000143,2024-03-04,906.39,ONLINE_BANKING
PMT0002423,CTR000143,2024-04-06,906.39,ONLINE_BANKING
PMT0002424,CTR000143,2024-05-05,906.39,PRE_AUTHORIZED
PMT0002425,CTR000143,2024-06-04,906.39,CHEQUE
PMT0002426,CTR000143,2024-07-04,906.39,ONLINE_BANKING
PMT0002427,CTR000143,2024-08-03,906.39,CHEQUE
PMT0002428,CTR000143,2024-09-01,906.39,ONLINE_BANKING
PMT0002429,CTR000143,2024-10-02,906.39,CHEQUE
PMT0002430,CTR000143,2024-11-03,906.39,CHEQUE
PMT0002431,CTR000143,2024-12-06,906.39,CHEQUE
PMT0002432,CTR000143,2025-01-05,906.39,ONLINE_BANKING
PMT0002433,CTR000143,2025-02-01,906.39,CHEQUE
PMT0002434,CTR000143,2025-03-06,906.39,ONLINE_BANKING
PMT0002435,CTR000145,2024-08-27,937.52,ONLINE_BANKING
PMT0002436,CTR000145,2024-09-01,937.52,CHEQUE
PMT0002437,CTR000145,2024-10-06,937.52,CHEQUE
PMT0002438,CTR000145,2024-11-04,937.52,ONLINE_BANKING
PMT0002439,CTR000145,2024-12-01,937.52,PRE_AUTHORIZED
PMT0002440,CTR000145,2025-01-02,937.52,CHEQUE
PMT0002441,CTR000145,2025-02-06,937.52,PRE_AUTHORIZED
PMT0002442,CTR000145,2025-03-05,937.52,CHEQUE
PMT0002443,CTR000145,2025-04-05,937.52,CHEQUE
PMT0002444,CTR000145,2025-05-05,937.52,CHEQUE
PMT0002445,CTR000145,2025-06-04,937.52,PRE_AUTHORIZED
PMT0002446,CTR000145,2025-07-04,937.52,CHEQUE
PMT0002447,CTR000145,2025-08-02,937.52,PRE_AUTHORIZED
PMT0002448,CTR000145,2025-09-04,937.52,CHEQUE
PMT0002449,CTR000145,2025-10-01,937.52,CHEQUE
PMT0002450,CTR000145,2025-11-03,937.52,CHEQUE
PMT0002451,CTR000145,2025-12-04,937.52,CHEQUE
PMT0002452,CTR000145,2026-01-01,937.52,PRE_AUTHORIZED
PMT0002453,CTR000145,2026-02-05,937.52,CHEQUE
PMT0002454,CTR000145,2026-03-06,937.52,PRE_AUTHORIZED
PMT0002455,CTR000145,2026-04-01,937.52,CHEQUE
PMT0002456,CTR000145,2026-05-03,937.52,ONLINE_BANKING
PMT0002457,CTR000146,2023-11-19,876.77,ONLINE_BANKING
PMT0002458,CTR000146,2023-12-04,876.77,CHEQUE
PMT0002459,CTR000146,2024-01-05,876.77,ONLINE_BANKING
PMT0002460,CTR000146,2024-02-04,876.77,PRE_AUTHORIZED
PMT0002461,CTR000146,2024-03-05,876.77,CHEQUE
PMT0002462,CTR000146,2024-04-03,876.77,PRE_AUTHORIZED
PMT0002463,CTR000146,2024-05-05,876.77,CHEQUE
PMT0002464,CTR000146,2024-06-06,876.77,PRE_AUTHORIZED
PMT0002465,CTR000146,2024-07-06,876.77,PRE_AUTHORIZED
PMT0002466,CTR000146,2024-08-06,876.77,CHEQUE
PMT0002467,CTR000146,2024-09-01,876.77,ONLINE_BANKING
PMT0002468,CTR000146,2024-10-01,876.77,ONLINE_BANKING
PMT0002469,CTR000146,2024-11-01,876.77,ONLINE_BANKING
PMT0002470,CTR000146,2024-12-06,876.77,ONLINE_BANKING
PMT0002471,CTR000146,2025-01-06,876.77,PRE_AUTHORIZED
PMT0002472,CTR000146,2025-02-06,876.77,CHEQUE
PMT0002473,CTR000146,2025-03-01,876.77,PRE_AUTHORIZED
PMT0002474,CTR000146,2025-04-03,876.77,CHEQUE
PMT0002475,CTR000146,2025-05-06,876.77,PRE_AUTHORIZED
PMT0002476,CTR000146,2025-06-06,876.77,CHEQUE
PMT0002477,CTR000146,2025-07-01,876.77,PRE_AUTHORIZED
PMT0002478,CTR000146,2025-08-01,876.77,PRE_AUTHORIZED
PMT0002479,CTR000146,2025-09-05,876.77,PRE_AUTHORIZED
PMT0002480,CTR000146,2025-10-03,876.77,PRE_AUTHORIZED
PMT0002481,CTR000147,2023-08-09,214.47,CHEQUE
PMT0002482,CTR000147,2023-09-01,214.47,ONLINE_BANKING
PMT0002483,CTR000147,2023-10-02,214.47,CHEQUE
PMT0002484,CTR000147,2023-11-04,214.47,CHEQUE
PMT0002485,CTR000147,2023-12-03,214.47,ONLINE_BANKING
PMT0002486,CTR000147,2024-01-03,214.47,PRE_AUTHORIZED
PMT0002487,CTR000147,2024-02-01,214.47,ONLINE_BANKING
PMT0002488,CTR000147,2024-03-05,214.47,CHEQUE
PMT0002489,CTR000147,2024-04-03,214.47,CHEQUE
PMT0002490,CTR000147,2024-05-06,214.47,ONLINE_BANKING
PMT0002491,CTR000147,2024-06-01,214.47,PRE_AUTHORIZED
PMT0002492,CTR000147,2024-07-01,214.47,ONLINE_BANKING
PMT0002493,CTR000147,2024-08-06,214.47,PRE_AUTHORIZED
PMT0002494,CTR000147,2024-09-04,214.47,PRE_AUTHORIZED
PMT0002495,CTR000147,2024-10-04,214.47,ONLINE_BANKING
PMT0002496,CTR000147,2024-11-01,214.47,CHEQUE
PMT0002497,CTR000147,2024-12-01,214.47,PRE_AUTHORIZED
PMT0002498,CTR000147,2025-01-04,214.47,PRE_AUTHORIZED
PMT0002499,CTR000147,2025-02-02,214.47,ONLINE_BANKING
PMT0002500,CTR000147,2025-03-03,214.47,ONLINE_BANKING
PMT0002501,CTR000147,2025-04-03,214.47,CHEQUE
PMT0002502,CTR000147,2025-05-06,214.47,PRE_AUTHORIZED
PMT0002503,CTR000147,2025-06-03,214.47,CHEQUE
PMT0002504,CTR000147,2025-07-04,214.47,PRE_AUTHORIZED
PMT0002505,CTR000148,2025-10-14,1047.57,CHEQUE
PMT0002506,CTR000148,2025-11-02,1047.57,CHEQUE
PMT0002507,CTR000148,2025-12-02,1047.57,ONLINE_BANKING
PMT0002508,CTR000148,2026-01-05,1047.57,PRE_AUTHORIZED
PMT0002509,CTR000148,2026-02-02,1047.57,PRE_AUTHORIZED
PMT0002510,CTR000148,2026-03-02,1047.57,PRE_AUTHORIZED
PMT0002511,CTR000148,2026-04-03,1047.57,CHEQUE
PMT0002512,CTR000148,2026-05-06,1047.57,PRE_AUTHORIZED
PMT0002513,CTR000149,2023-11-08,878.2,PRE_AUTHORIZED
PMT0002514,CTR000149,2023-12-02,878.2,CHEQUE
PMT0002515,CTR000149,2024-01-03,878.2,ONLINE_BANKING
PMT0002516,CTR000149,2024-02-04,878.2,ONLINE_BANKING
PMT0002517,CTR000149,2024-03-01,878.2,CHEQUE
PMT0002518,CTR000149,2024-04-04,878.2,ONLINE_BANKING
PMT0002519,CTR000149,2024-05-03,878.2,CHEQUE
PMT0002520,CTR000149,2024-06-04,878.2,CHEQUE
PMT0002521,CTR000149,2024-07-05,878.2,CHEQUE
PMT0002522,CTR000149,2024-08-03,878.2,CHEQUE
PMT0002523,CTR000149,2024-09-04,878.2,PRE_AUTHORIZED
PMT0002524,CTR000149,2024-10-03,878.2,CHEQUE
PMT0002525,CTR000149,2024-11-02,878.2,PRE_AUTHORIZED
PMT0002526,CTR000149,2024-12-02,878.2,ONLINE_BANKING
PMT0002527,CTR000149,2025-01-04,878.2,CHEQUE
PMT0002528,CTR000149,2025-02-05,878.2,ONLINE_BANKING
PMT0002529,CTR000149,2025-03-01,878.2,PRE_AUTHORIZED
PMT0002530,CTR000149,2025-04-03,878.2,CHEQUE
PMT0002531,CTR000149,2025-05-06,878.2,PRE_AUTHORIZED
PMT0002532,CTR000149,2025-06-01,878.2,ONLINE_BANKING
PMT0002533,CTR000149,2025-07-05,878.2,ONLINE_BANKING
PMT0002534,CTR000149,2025-08-04,878.2,CHEQUE
PMT0002535,CTR000149,2025-09-01,878.2,ONLINE_BANKING
PMT0002536,CTR000149,2025-10-01,878.2,ONLINE_BANKING
PMT0002537,CTR000150,2024-12-04,573.41,CHEQUE
PMT0002538,CTR000150,2024-12-02,573.41,CHEQUE
PMT0002539,CTR000150,2025-01-05,573.41,CHEQUE
PMT0002540,CTR000150,2025-02-02,573.41,ONLINE_BANKING
PMT0002541,CTR000150,2025-03-06,573.41,ONLINE_BANKING
PMT0002542,CTR000150,2025-04-04,573.41,CHEQUE
PMT0002543,CTR000150,2025-05-06,573.41,ONLINE_BANKING
PMT0002544,CTR000150,2025-06-02,573.41,ONLINE_BANKING
PMT0002545,CTR000150,2025-07-04,573.41,PRE_AUTHORIZED
PMT0002546,CTR000150,2025-08-02,573.41,ONLINE_BANKING
PMT0002547,CTR000150,2025-09-01,573.41,CHEQUE
PMT0002548,CTR000150,2025-10-03,573.41,CHEQUE
PMT0002549,CTR000150,2025-11-01,573.41,ONLINE_BANKING
PMT0002550,CTR000150,2025-12-05,573.41,CHEQUE
PMT0002551,CTR000150,2026-01-05,573.41,PRE_AUTHORIZED
PMT0002552,CTR000150,2026-02-02,573.41,ONLINE_BANKING
PMT0002553,CTR000150,2026-03-01,573.41,ONLINE_BANKING
PMT0002554,CTR000150,2026-04-06,573.41,CHEQUE
PMT0002555,CTR000150,2026-05-04,573.41,PRE_AUTHORIZED
PMT0002556,CTR000151,2023-08-23,1248.44,ONLINE_BANKING
PMT0002557,CTR000151,2023-09-05,1248.44,PRE_AUTHORIZED
PMT0002558,CTR000151,2023-10-01,1248.44,PRE_AUTHORIZED
PMT0002559,CTR000151,2023-11-05,1248.44,ONLINE_BANKING
PMT0002560,CTR000151,2023-12-06,1248.44,CHEQUE
PMT0002561,CTR000151,2024-01-01,1248.44,CHEQUE
PMT0002562,CTR000151,2024-02-04,1248.44,CHEQUE
PMT0002563,CTR000151,2024-03-06,1248.44,ONLINE_BANKING
PMT0002564,CTR000151,2024-04-06,1248.44,CHEQUE
PMT0002565,CTR000151,2024-05-02,1248.44,ONLINE_BANKING
PMT0002566,CTR000151,2024-06-03,1248.44,CHEQUE
PMT0002567,CTR000151,2024-07-06,1248.44,PRE_AUTHORIZED
PMT0002568,CTR000151,2024-08-02,1248.44,ONLINE_BANKING
PMT0002569,CTR000151,2024-09-01,1248.44,CHEQUE
PMT0002570,CTR000151,2024-10-04,1248.44,ONLINE_BANKING
PMT0002571,CTR000151,2024-11-01,1248.44,CHEQUE
PMT0002572,CTR000151,2024-12-05,1248.44,CHEQUE
PMT0002573,CTR000151,2025-01-05,1248.44,CHEQUE
PMT0002574,CTR000151,2025-02-01,1248.44,CHEQUE
PMT0002575,CTR000151,2025-03-03,1248.44,ONLINE_BANKING
PMT0002576,CTR000151,2025-04-01,1248.44,PRE_AUTHORIZED
PMT0002577,CTR000151,2025-05-03,1248.44,PRE_AUTHORIZED
PMT0002578,CTR000151,2025-06-01,1248.44,ONLINE_BANKING
PMT0002579,CTR000151,2025-07-04,1248.44,PRE_AUTHORIZED
PMT0002580,CTR000152,2023-03-03,1001.24,CHEQUE
PMT0002581,CTR000152,2023-03-03,1001.24,PRE_AUTHORIZED
PMT0002582,CTR000152,2023-04-03,1001.24,ONLINE_BANKING
PMT0002583,CTR000152,2023-05-06,1001.24,PRE_AUTHORIZED
PMT0002584,CTR000152,2023-06-01,1001.24,CHEQUE
PMT0002585,CTR000152,2023-07-06,1001.24,CHEQUE
PMT0002586,CTR000152,2023-08-04,1001.24,PRE_AUTHORIZED
PMT0002587,CTR000152,2023-09-04,1001.24,ONLINE_BANKING
PMT0002588,CTR000152,2023-10-02,1001.24,PRE_AUTHORIZED
PMT0002589,CTR000152,2023-11-03,1001.24,PRE_AUTHORIZED
PMT0002590,CTR000152,2023-12-01,1001.24,CHEQUE
PMT0002591,CTR000152,2024-01-02,1001.24,PRE_AUTHORIZED
PMT0002592,CTR000152,2024-02-03,1001.24,CHEQUE
PMT0002593,CTR000152,2024-03-05,1001.24,CHEQUE
PMT0002594,CTR000152,2024-04-05,1001.24,PRE_AUTHORIZED
PMT0002595,CTR000152,2024-05-02,1001.24,PRE_AUTHORIZED
PMT0002596,CTR000152,2024-06-02,1001.24,ONLINE_BANKING
PMT0002597,CTR000152,2024-07-03,1001.24,ONLINE_BANKING
PMT0002598,CTR000152,2024-08-04,1001.24,ONLINE_BANKING
PMT0002599,CTR000152,2024-09-01,1001.24,ONLINE_BANKING
PMT0002600,CTR000152,2024-10-01,1001.24,ONLINE_BANKING
PMT0002601,CTR000152,2024-11-05,1001.24,ONLINE_BANKING
PMT0002602,CTR000152,2024-12-02,1001.24,ONLINE_BANKING
PMT0002603,CTR000152,2025-01-01,1001.24,CHEQUE
PMT0002604,CTR000153,2024-09-05,942.65,PRE_AUTHORIZED
PMT0002605,CTR000153,2024-10-06,942.65,PRE_AUTHORIZED
PMT0002606,CTR000153,2024-11-06,942.65,CHEQUE
PMT0002607,CTR000153,2024-12-03,942.65,PRE_AUTHORIZED
PMT0002608,CTR000153,2025-01-02,942.65,CHEQUE
PMT0002609,CTR000153,2025-02-05,942.65,CHEQUE
PMT0002610,CTR000153,2025-03-03,942.65,ONLINE_BANKING
PMT0002611,CTR000153,2025-04-03,942.65,PRE_AUTHORIZED
PMT0002612,CTR000153,2025-05-01,942.65,CHEQUE
PMT0002613,CTR000153,2025-06-05,942.65,PRE_AUTHORIZED
PMT0002614,CTR000153,2025-07-05,942.65,CHEQUE
PMT0002615,CTR000153,2025-08-01,942.65,ONLINE_BANKING
PMT0002616,CTR000153,2025-09-04,942.65,ONLINE_BANKING
PMT0002617,CTR000153,2025-10-05,942.65,ONLINE_BANKING
PMT0002618,CTR000153,2025-11-02,942.65,CHEQUE
PMT0002619,CTR000153,2025-12-04,942.65,PRE_AUTHORIZED
PMT0002620,CTR000153,2026-01-04,942.65,PRE_AUTHORIZED
PMT0002621,CTR000153,2026-02-05,942.65,PRE_AUTHORIZED
PMT0002622,CTR000153,2026-03-01,942.65,CHEQUE
PMT0002623,CTR000153,2026-04-03,942.65,PRE_AUTHORIZED
PMT0002624,CTR000153,2026-05-01,942.65,PRE_AUTHORIZED
PMT0002625,CTR000154,2025-03-04,966.37,PRE_AUTHORIZED
PMT0002626,CTR000154,2025-03-04,966.37,PRE_AUTHORIZED
PMT0002627,CTR000154,2025-04-06,966.37,CHEQUE
PMT0002628,CTR000154,2025-05-03,966.37,CHEQUE
PMT0002629,CTR000154,2025-06-06,966.37,ONLINE_BANKING
PMT0002630,CTR000154,2025-07-06,966.37,CHEQUE
PMT0002631,CTR000154,2025-08-05,966.37,CHEQUE
PMT0002632,CTR000154,2025-09-03,966.37,PRE_AUTHORIZED
PMT0002633,CTR000154,2025-10-03,966.37,PRE_AUTHORIZED
PMT0002634,CTR000154,2025-11-04,966.37,ONLINE_BANKING
PMT0002635,CTR000154,2025-12-06,966.37,CHEQUE
PMT0002636,CTR000154,2026-01-02,966.37,CHEQUE
PMT0002637,CTR000154,2026-02-06,966.37,ONLINE_BANKING
PMT0002638,CTR000154,2026-03-01,966.37,PRE_AUTHORIZED
PMT0002639,CTR000154,2026-04-04,966.37,ONLINE_BANKING
PMT0002640,CTR000154,2026-05-01,966.37,CHEQUE
PMT0002641,CTR000155,2025-05-03,661.04,CHEQUE
PMT0002642,CTR000155,2025-05-01,661.04,CHEQUE
PMT0002643,CTR000155,2025-06-06,661.04,CHEQUE
PMT0002644,CTR000155,2025-07-06,661.04,CHEQUE
PMT0002645,CTR000155,2025-08-06,661.04,CHEQUE
PMT0002646,CTR000155,2025-09-03,661.04,PRE_AUTHORIZED
PMT0002647,CTR000155,2025-10-06,661.04,PRE_AUTHORIZED
PMT0002648,CTR000155,2025-11-04,661.04,PRE_AUTHORIZED
PMT0002649,CTR000155,2025-12-05,661.04,ONLINE_BANKING
PMT0002650,CTR000155,2026-01-05,661.04,PRE_AUTHORIZED
PMT0002651,CTR000155,2026-02-04,661.04,PRE_AUTHORIZED
PMT0002652,CTR000155,2026-03-01,661.04,PRE_AUTHORIZED
PMT0002653,CTR000155,2026-04-04,661.04,PRE_AUTHORIZED
PMT0002654,CTR000155,2026-05-04,661.04,CHEQUE
PMT0002655,CTR000156,2023-06-12,402.2,CHEQUE
PMT0002656,CTR000156,2023-07-03,402.2,ONLINE_BANKING
PMT0002657,CTR000156,2023-08-03,402.2,ONLINE_BANKING
PMT0002658,CTR000156,2023-09-01,402.2,CHEQUE
PMT0002659,CTR000156,2023-10-06,402.2,PRE_AUTHORIZED
PMT0002660,CTR000156,2023-11-02,402.2,PRE_AUTHORIZED
PMT0002661,CTR000156,2023-12-01,402.2,ONLINE_BANKING
PMT0002662,CTR000156,2024-01-01,402.2,CHEQUE
PMT0002663,CTR000156,2024-02-06,402.2,PRE_AUTHORIZED
PMT0002664,CTR000156,2024-03-04,402.2,ONLINE_BANKING
PMT0002665,CTR000156,2024-04-04,402.2,PRE_AUTHORIZED
PMT0002666,CTR000156,2024-05-02,402.2,PRE_AUTHORIZED
PMT0002667,CTR000156,2024-06-05,402.2,ONLINE_BANKING
PMT0002668,CTR000156,2024-07-03,402.2,PRE_AUTHORIZED
PMT0002669,CTR000156,2024-08-02,402.2,CHEQUE
PMT0002670,CTR000156,2024-09-06,402.2,CHEQUE
PMT0002671,CTR000156,2024-10-02,402.2,ONLINE_BANKING
PMT0002672,CTR000156,2024-11-05,402.2,ONLINE_BANKING
PMT0002673,CTR000156,2024-12-05,402.2,ONLINE_BANKING
PMT0002674,CTR000156,2025-01-04,402.2,PRE_AUTHORIZED
PMT0002675,CTR000156,2025-02-02,402.2,ONLINE_BANKING
PMT0002676,CTR000156,2025-03-03,402.2,PRE_AUTHORIZED
PMT0002677,CTR000156,2025-04-05,402.2,CHEQUE
PMT0002678,CTR000156,2025-05-06,402.2,ONLINE_BANKING
PMT0002679,CTR000157,2025-08-21,994.52,PRE_AUTHORIZED
PMT0002680,CTR000157,2025-09-05,994.52,PRE_AUTHORIZED
PMT0002681,CTR000157,2025-10-01,994.52,CHEQUE
PMT0002682,CTR000157,2025-11-01,994.52,PRE_AUTHORIZED
PMT0002683,CTR000157,2025-12-01,994.52,CHEQUE
PMT0002684,CTR000157,2026-01-02,994.52,CHEQUE
PMT0002685,CTR000157,2026-02-04,994.52,ONLINE_BANKING
PMT0002686,CTR000157,2026-03-06,994.52,CHEQUE
PMT0002687,CTR000157,2026-04-01,994.52,CHEQUE
PMT0002688,CTR000157,2026-05-02,994.52,ONLINE_BANKING
PMT0002689,CTR000158,2024-10-26,836.22,ONLINE_BANKING
PMT0002690,CTR000158,2024-11-06,836.22,ONLINE_BANKING
PMT0002691,CTR000158,2024-12-03,836.22,CHEQUE
PMT0002692,CTR000158,2025-01-02,836.22,PRE_AUTHORIZED
PMT0002693,CTR000158,2025-02-06,836.22,CHEQUE
PMT0002694,CTR000158,2025-03-03,836.22,CHEQUE
PMT0002695,CTR000158,2025-04-03,836.22,PRE_AUTHORIZED
PMT0002696,CTR000158,2025-05-01,836.22,CHEQUE
PMT0002697,CTR000158,2025-06-01,836.22,CHEQUE
PMT0002698,CTR000158,2025-07-04,836.22,ONLINE_BANKING
PMT0002699,CTR000158,2025-08-05,836.22,PRE_AUTHORIZED
PMT0002700,CTR000158,2025-09-03,836.22,ONLINE_BANKING
PMT0002701,CTR000158,2025-10-04,836.22,PRE_AUTHORIZED
PMT0002702,CTR000158,2025-11-05,836.22,CHEQUE
PMT0002703,CTR000158,2025-12-01,836.22,ONLINE_BANKING
PMT0002704,CTR000158,2026-01-01,836.22,ONLINE_BANKING
PMT0002705,CTR000158,2026-02-04,836.22,PRE_AUTHORIZED
PMT0002706,CTR000158,2026-03-04,836.22,PRE_AUTHORIZED
PMT0002707,CTR000158,2026-04-02,836.22,ONLINE_BANKING
PMT0002708,CTR000158,2026-05-01,836.22,ONLINE_BANKING
PMT0002709,CTR000159,2023-05-22,1048.56,PRE_AUTHORIZED
PMT0002710,CTR000159,2023-06-03,1048.56,PRE_AUTHORIZED
PMT0002711,CTR000159,2023-07-03,1048.56,PRE_AUTHORIZED
PMT0002712,CTR000159,2023-08-06,1048.56,PRE_AUTHORIZED
PMT0002713,CTR000159,2023-09-06,1048.56,CHEQUE
PMT0002714,CTR000159,2023-10-01,1048.56,ONLINE_BANKING
PMT0002715,CTR000159,2023-11-01,1048.56,ONLINE_BANKING
PMT0002716,CTR000159,2023-12-03,1048.56,CHEQUE
PMT0002717,CTR000159,2024-01-01,1048.56,ONLINE_BANKING
PMT0002718,CTR000159,2024-02-03,1048.56,ONLINE_BANKING
PMT0002719,CTR000159,2024-03-05,1048.56,ONLINE_BANKING
PMT0002720,CTR000159,2024-04-05,1048.56,ONLINE_BANKING
PMT0002721,CTR000159,2024-05-03,1048.56,CHEQUE
PMT0002722,CTR000159,2024-06-02,1048.56,PRE_AUTHORIZED
PMT0002723,CTR000159,2024-07-03,1048.56,CHEQUE
PMT0002724,CTR000159,2024-08-04,1048.56,CHEQUE
PMT0002725,CTR000159,2024-09-04,1048.56,PRE_AUTHORIZED
PMT0002726,CTR000159,2024-10-06,1048.56,PRE_AUTHORIZED
PMT0002727,CTR000159,2024-11-05,1048.56,CHEQUE
PMT0002728,CTR000159,2024-12-04,1048.56,ONLINE_BANKING
PMT0002729,CTR000159,2025-01-03,1048.56,CHEQUE
PMT0002730,CTR000159,2025-02-02,1048.56,ONLINE_BANKING
PMT0002731,CTR000159,2025-03-01,1048.56,CHEQUE
PMT0002732,CTR000159,2025-04-03,1048.56,CHEQUE
PMT0002733,CTR000160,2025-02-08,908.7,ONLINE_BANKING
PMT0002734,CTR000160,2025-03-01,908.7,PRE_AUTHORIZED
PMT0002735,CTR000160,2025-04-06,908.7,CHEQUE
PMT0002736,CTR000160,2025-05-04,908.7,CHEQUE
PMT0002737,CTR000160,2025-06-03,908.7,PRE_AUTHORIZED
PMT0002738,CTR000160,2025-07-06,908.7,PRE_AUTHORIZED
PMT0002739,CTR000160,2025-08-02,908.7,PRE_AUTHORIZED
PMT0002740,CTR000160,2025-09-04,908.7,ONLINE_BANKING
PMT0002741,CTR000160,2025-10-02,908.7,PRE_AUTHORIZED
PMT0002742,CTR000160,2025-11-05,908.7,CHEQUE
PMT0002743,CTR000160,2025-12-06,908.7,PRE_AUTHORIZED
PMT0002744,CTR000160,2026-01-04,908.7,ONLINE_BANKING
PMT0002745,CTR000160,2026-02-02,908.7,CHEQUE
PMT0002746,CTR000160,2026-03-03,908.7,PRE_AUTHORIZED
PMT0002747,CTR000160,2026-04-04,908.7,ONLINE_BANKING
PMT0002748,CTR000160,2026-05-05,908.7,CHEQUE
PMT0002749,CTR000161,2023-10-30,841.76,CHEQUE
PMT0002750,CTR000161,2023-11-02,841.76,PRE_AUTHORIZED
PMT0002751,CTR000161,2023-12-03,841.76,CHEQUE
PMT0002752,CTR000161,2024-01-02,841.76,PRE_AUTHORIZED
PMT0002753,CTR000161,2024-02-01,841.76,CHEQUE
PMT0002754,CTR000161,2024-03-06,841.76,PRE_AUTHORIZED
PMT0002755,CTR000161,2024-04-02,841.76,PRE_AUTHORIZED
PMT0002756,CTR000161,2024-05-02,841.76,CHEQUE
PMT0002757,CTR000161,2024-06-02,841.76,PRE_AUTHORIZED
PMT0002758,CTR000161,2024-07-04,841.76,CHEQUE
PMT0002759,CTR000161,2024-08-05,841.76,PRE_AUTHORIZED
PMT0002760,CTR000161,2024-09-01,841.76,CHEQUE
PMT0002761,CTR000161,2024-10-03,841.76,PRE_AUTHORIZED
PMT0002762,CTR000161,2024-11-03,841.76,CHEQUE
PMT0002763,CTR000161,2024-12-04,841.76,PRE_AUTHORIZED
PMT0002764,CTR000161,2025-01-04,841.76,ONLINE_BANKING
PMT0002765,CTR000161,2025-02-06,841.76,CHEQUE
PMT0002766,CTR000161,2025-03-02,841.76,CHEQUE
PMT0002767,CTR000161,2025-04-01,841.76,PRE_AUTHORIZED
PMT0002768,CTR000161,2025-05-03,841.76,PRE_AUTHORIZED
PMT0002769,CTR000161,2025-06-02,841.76,PRE_AUTHORIZED
PMT0002770,CTR000161,2025-07-04,841.76,CHEQUE
PMT0002771,CTR000161,2025-08-02,841.76,PRE_AUTHORIZED
PMT0002772,CTR000161,2025-09-04,841.76,ONLINE_BANKING
PMT0002773,CTR000162,2025-09-08,779.14,PRE_AUTHORIZED
PMT0002774,CTR000162,2025-10-04,779.14,ONLINE_BANKING
PMT0002775,CTR000162,2025-11-01,779.14,ONLINE_BANKING
PMT0002776,CTR000162,2025-12-03,779.14,PRE_AUTHORIZED
PMT0002777,CTR000162,2026-01-01,779.14,ONLINE_BANKING
PMT0002778,CTR000162,2026-02-02,779.14,CHEQUE
PMT0002779,CTR000162,2026-03-03,779.14,PRE_AUTHORIZED
PMT0002780,CTR000162,2026-04-01,779.14,CHEQUE
PMT0002781,CTR000162,2026-05-06,779.14,ONLINE_BANKING
PMT0002782,CTR000163,2023-09-11,831.14,CHEQUE
PMT0002783,CTR000163,2023-10-04,831.14,ONLINE_BANKING
PMT0002784,CTR000163,2023-11-03,831.14,CHEQUE
PMT0002785,CTR000163,2023-12-04,831.14,ONLINE_BANKING
PMT0002786,CTR000163,2024-01-05,831.14,PRE_AUTHORIZED
PMT0002787,CTR000163,2024-02-04,831.14,PRE_AUTHORIZED
PMT0002788,CTR000163,2024-03-02,831.14,CHEQUE
PMT0002789,CTR000163,2024-04-05,831.14,CHEQUE
PMT0002790,CTR000163,2024-05-06,831.14,ONLINE_BANKING
PMT0002791,CTR000163,2024-06-03,831.14,ONLINE_BANKING
PMT0002792,CTR000163,2024-07-03,831.14,CHEQUE
PMT0002793,CTR000163,2024-08-03,831.14,CHEQUE
PMT0002794,CTR000163,2024-09-05,831.14,PRE_AUTHORIZED
PMT0002795,CTR000163,2024-10-02,831.14,CHEQUE
PMT0002796,CTR000163,2024-11-05,831.14,CHEQUE
PMT0002797,CTR000163,2024-12-05,831.14,CHEQUE
PMT0002798,CTR000163,2025-01-05,831.14,PRE_AUTHORIZED
PMT0002799,CTR000163,2025-02-06,831.14,CHEQUE
PMT0002800,CTR000163,2025-03-05,831.14,CHEQUE
PMT0002801,CTR000163,2025-04-03,831.14,ONLINE_BANKING
PMT0002802,CTR000163,2025-05-05,831.14,CHEQUE
PMT0002803,CTR000163,2025-06-02,831.14,PRE_AUTHORIZED
PMT0002804,CTR000163,2025-07-04,831.14,ONLINE_BANKING
PMT0002805,CTR000163,2025-08-02,831.14,CHEQUE
PMT0002806,CTR000164,2024-08-13,1108.98,CHEQUE
PMT0002807,CTR000164,2024-09-05,1108.98,CHEQUE
PMT0002808,CTR000164,2024-10-03,1108.98,CHEQUE
PMT0002809,CTR000164,2024-11-03,1108.98,PRE_AUTHORIZED
PMT0002810,CTR000164,2024-12-01,1108.98,CHEQUE
PMT0002811,CTR000164,2025-01-04,1108.98,ONLINE_BANKING
PMT0002812,CTR000164,2025-02-02,1108.98,PRE_AUTHORIZED
PMT0002813,CTR000164,2025-03-05,1108.98,CHEQUE
PMT0002814,CTR000164,2025-04-03,1108.98,ONLINE_BANKING
PMT0002815,CTR000164,2025-05-06,1108.98,PRE_AUTHORIZED
PMT0002816,CTR000164,2025-06-06,1108.98,ONLINE_BANKING
PMT0002817,CTR000164,2025-07-06,1108.98,ONLINE_BANKING
PMT0002818,CTR000164,2025-08-05,1108.98,CHEQUE
